order_id,customer_id,order_date,subtotal,discount,tax,shipping,total,payment_method,payment_terms,order_status,shipping_address,shipping_city,shipping_state,shipping_zip,sales_channel,sales_rep
ORD100636,CUST10350,2023-10-15,51573,2578,4125.84,0,53120.84,Purchase Order,50/50,Completed,9573 Business Parkway,Chicago,WA,42704,Online,Chris Patel
ORD100637,CUST10229,2024-06-26,124271,6213,9941.68,0,127999.68,Purchase Order,50/50,Completed,4161 Tech Blvd,Chicago,WA,93518,Online,David Martinez
ORD100638,CUST10013,2024-02-11,61216,6121,4897.28,0,59992.28,Wire Transfer,Net 30,In Production,1083 Manufacturing Dr,Boston,TX,66911,Direct Sales,David Martinez
ORD100639,CUST10274,2023-10-20,85281,8528,6822.48,0,83575.48,Wire Transfer,Net 30,Completed,2667 Manufacturing Blvd,Minneapolis,IL,69589,Direct Sales,Jessica Martinez
ORD100640,CUST10292,2023-09-11,93310,4665,7464.8,0,96109.8,Financing,Net 30,Completed,8748 Business Way,Boston,OR,31382,Direct Sales,Jessica Martinez
ORD100641,CUST10039,2023-06-27,6876,0,550.08,389,7815.08,Purchase Order,50/50,Completed,8952 Industrial Blvd,Minneapolis,IL,60187,Online,David Martinez
ORD100642,CUST10047,2024-10-28,178519,8925,14281.52,0,183875.52,Purchase Order,Net 60,Shipped,866 Manufacturing Blvd,Denver,MI,42473,Direct Sales,Jessica Martinez
ORD100643,CUST10387,2024-06-18,49841,0,3987.28,0,53828.28,Purchase Order,50/50,In Production,7663 Industrial Parkway,Detroit,WA,64038,Phone,Jessica Martinez
ORD100644,CUST10195,2024-09-20,31993,0,2559.44,0,34552.44,Purchase Order,Financing 24mo,Completed,3299 Industrial Blvd,Austin,MA,79544,Direct Sales,David Martinez
ORD100645,CUST10299,2023-12-08,32655,0,2612.4,0,35267.4,Purchase Order,50/50,In Production,9136 Commerce Way,Chicago,OR,76835,Phone,Chris Patel
ORD100646,CUST10197,2023-10-22,183345,9167,14667.6,0,188845.6,Wire Transfer,50/50,Completed,3922 Tech Dr,Chicago,WA,30291,Partner,David Martinez
ORD100647,CUST10327,2024-02-10,66687,6668,5334.96,0,65353.96,Financing,Net 30,Completed,7508 Business Blvd,Chicago,CO,25343,Partner,Jessica Martinez
ORD100648,CUST10341,2023-01-31,35684,0,2854.72,0,38538.72,Purchase Order,Financing 24mo,Completed,7516 Business Dr,Portland,MI,13663,Online,David Martinez
ORD100649,CUST10321,2024-09-12,4577,0,366.16,229,5172.16,Purchase Order,Prepaid,Shipped,226 Commerce Dr,Detroit,CO,83203,Partner,Chris Patel
ORD100650,CUST10062,2024-12-23,43004,0,3440.32,0,46444.32,Wire Transfer,Financing 24mo,In Production,3506 Industrial Parkway,Detroit,MA,62460,Direct Sales,Jessica Martinez
ORD100651,CUST10460,2024-04-09,159580,15958,12766.4,0,156388.4,Financing,Prepaid,Completed,7218 Business Parkway,Denver,OR,17713,Direct Sales,Jessica Martinez
ORD100652,CUST10151,2023-03-11,61098,6109,4887.84,0,59876.84,Purchase Order,Prepaid,In Production,7813 Commerce Parkway,Austin,MI,43643,Direct Sales,Jessica Martinez
ORD100653,CUST10011,2024-09-23,54426,2721,4354.08,0,56059.08,Wire Transfer,Prepaid,Shipped,909 Tech Way,Denver,MN,78991,Phone,Jessica Martinez
ORD100654,CUST10067,2023-07-31,109856,10985,8788.48,0,107659.48,Wire Transfer,Net 60,Completed,4776 Manufacturing Parkway,Austin,CO,82971,Online,David Martinez
ORD100655,CUST10143,2024-01-26,29253,0,2340.24,0,31593.239999999998,Financing,Prepaid,Completed,4633 Manufacturing Way,Seattle,TX,69081,Online,Chris Patel
ORD100656,CUST10000,2023-06-15,129651,6482,10372.08,0,133541.08,Purchase Order,Net 60,Completed,842 Industrial Parkway,Denver,OR,75627,Online,Jessica Martinez
ORD100657,CUST10350,2024-09-26,45215,0,3617.2,0,48832.2,Purchase Order,50/50,In Production,9573 Business Parkway,Chicago,WA,42704,Partner,David Martinez
ORD100658,CUST10265,2024-06-15,734,0,58.72,201,993.72,Credit Card,Financing 24mo,Cancelled,8231 Manufacturing Dr,Chicago,WA,96146,Phone,David Martinez
ORD100659,CUST10162,2024-01-25,55743,2787,4459.44,0,57415.44,Credit Card,Financing 24mo,Completed,728 Tech Parkway,Minneapolis,CO,30184,Direct Sales,Chris Patel
ORD100660,CUST10177,2023-08-02,65389,3269,5231.12,0,67351.12,Purchase Order,Prepaid,Completed,7711 Tech Way,Boston,MN,32253,Online,David Martinez
ORD100661,CUST10312,2023-11-11,7404,0,592.32,196,8192.32,Financing,Prepaid,Shipped,2501 Commerce Dr,Austin,MI,88994,Partner,David Martinez
ORD100662,CUST10102,2023-09-15,104087,5204,8326.96,0,107209.95999999999,Financing,Net 60,Completed,3442 Business Way,Denver,MI,19308,Partner,David Martinez
ORD100663,CUST10432,2024-12-12,10555,0,844.4,0,11399.4,Financing,Net 60,Completed,9600 Manufacturing Dr,Portland,MI,76104,Phone,Chris Patel
ORD100664,CUST10281,2024-01-05,23455,0,1876.4,0,25331.4,Credit Card,Prepaid,Completed,348 Business Way,Denver,IL,22104,Direct Sales,David Martinez
ORD100665,CUST10095,2023-11-15,72826,3641,5826.08,0,75011.08,Purchase Order,Prepaid,Shipped,5875 Business Parkway,Minneapolis,OR,53056,Partner,David Martinez
ORD100666,CUST10313,2024-08-09,32609,0,2608.72,0,35217.72,Purchase Order,Financing 24mo,Cancelled,220 Tech Parkway,Denver,CO,12443,Online,Jessica Martinez
ORD100667,CUST10286,2023-02-28,9255,0,740.4,485,10480.4,Credit Card,Prepaid,Completed,5058 Industrial Way,Portland,TX,13615,Online,Jessica Martinez
ORD100668,CUST10145,2023-10-19,59658,2982,4772.64,0,61448.64,Purchase Order,Financing 24mo,Completed,6736 Industrial Parkway,Boston,MI,32711,Direct Sales,Jessica Martinez
ORD100669,CUST10462,2023-07-02,63018,3150,5041.44,0,64909.44,Purchase Order,Prepaid,Completed,8456 Industrial Blvd,Boston,TX,47297,Direct Sales,David Martinez
ORD100670,CUST10398,2023-07-16,145753,7287,11660.24,0,150126.24,Financing,50/50,Shipped,4776 Manufacturing Way,Minneapolis,MI,26535,Online,David Martinez
ORD100671,CUST10376,2023-07-06,164775,8238,13182.0,0,169719.0,Purchase Order,Net 30,In Production,1497 Commerce Parkway,Boston,IL,10892,Partner,Chris Patel
ORD100672,CUST10027,2023-02-21,30789,0,2463.12,0,33252.12,Purchase Order,50/50,Completed,590 Business Way,Portland,OR,98117,Direct Sales,David Martinez
ORD100673,CUST10045,2024-01-29,1872,0,149.76,228,2249.76,Financing,Prepaid,Completed,8604 Tech Way,Seattle,MI,38466,Direct Sales,Jessica Martinez
ORD100674,CUST10171,2023-04-17,42273,0,3381.84,0,45654.84,Purchase Order,Net 30,Shipped,7172 Manufacturing Blvd,Minneapolis,WA,48101,Direct Sales,Jessica Martinez
ORD100675,CUST10096,2023-01-03,90495,4524,7239.6,0,93210.6,Credit Card,Prepaid,Completed,8881 Commerce Blvd,Chicago,WA,77035,Direct Sales,Chris Patel
ORD100676,CUST10402,2023-03-25,68724,6872,5497.92,0,67349.92,Purchase Order,Net 30,Shipped,7090 Tech Way,Portland,WA,53187,Direct Sales,Jessica Martinez
ORD100677,CUST10341,2024-08-07,29253,0,2340.24,0,31593.239999999998,Credit Card,Net 60,Completed,7516 Business Dr,Portland,MI,13663,Partner,Chris Patel
ORD100678,CUST10067,2023-07-16,34605,0,2768.4,0,37373.4,Wire Transfer,Net 60,Cancelled,4776 Manufacturing Parkway,Austin,CO,82971,Direct Sales,Jessica Martinez
ORD100679,CUST10393,2024-06-23,121896,6094,9751.68,0,125553.68,Purchase Order,Financing 24mo,Completed,1737 Tech Way,Austin,MA,47338,Direct Sales,Jessica Martinez
ORD100680,CUST10201,2024-07-31,23218,0,1857.44,0,25075.44,Credit Card,50/50,Cancelled,1627 Tech Dr,Denver,TX,47316,Direct Sales,Chris Patel
ORD100681,CUST10149,2023-02-17,57360,5736,4588.8,0,56212.8,Purchase Order,50/50,Completed,2057 Commerce Way,Minneapolis,TX,22581,Online,Jessica Martinez
ORD100682,CUST10248,2023-09-15,30659,0,2452.72,0,33111.72,Financing,Financing 24mo,In Production,273 Manufacturing Way,Chicago,MI,49874,Direct Sales,David Martinez
ORD100683,CUST10232,2023-04-10,32656,0,2612.48,0,35268.48,Financing,Net 60,Shipped,9767 Industrial Dr,Boston,MI,33468,Direct Sales,Jessica Martinez
ORD100684,CUST10107,2024-04-09,175328,17532,14026.24,0,171822.24,Wire Transfer,Net 60,Shipped,8005 Business Dr,Austin,TX,79528,Direct Sales,Chris Patel
ORD100685,CUST10218,2024-06-08,37787,0,3022.96,0,40809.96,Wire Transfer,Prepaid,Shipped,8254 Business Blvd,Boston,MA,23240,Online,David Martinez
ORD100686,CUST10423,2024-09-26,11190,0,895.2,0,12085.2,Credit Card,Prepaid,Shipped,9475 Commerce Dr,Boston,MI,61601,Online,Jessica Martinez
ORD100687,CUST10215,2023-12-17,31849,0,2547.92,0,34396.92,Credit Card,Net 30,In Production,9905 Tech Blvd,Austin,WA,74280,Phone,Chris Patel
ORD100688,CUST10011,2024-07-30,47147,0,3771.76,0,50918.76,Purchase Order,Prepaid,Completed,909 Tech Way,Denver,MN,78991,Direct Sales,Chris Patel
ORD100689,CUST10060,2023-12-26,92160,9216,7372.8,0,90316.8,Wire Transfer,Prepaid,Shipped,3421 Manufacturing Parkway,Seattle,WA,79913,Online,David Martinez
ORD100690,CUST10242,2023-06-12,45109,0,3608.72,0,48717.72,Purchase Order,Prepaid,In Production,7879 Industrial Parkway,Detroit,OR,31571,Phone,Chris Patel
ORD100691,CUST10100,2024-08-05,120483,12048,9638.64,0,118073.64,Purchase Order,50/50,In Production,3884 Commerce Way,Denver,CO,15740,Online,Jessica Martinez
ORD100692,CUST10338,2024-12-23,116317,5815,9305.36,0,119807.36,Purchase Order,Prepaid,Cancelled,9714 Tech Way,Boston,CO,32509,Direct Sales,Jessica Martinez
ORD100693,CUST10265,2024-12-04,152244,7612,12179.52,0,156811.52,Purchase Order,Financing 24mo,In Production,8231 Manufacturing Dr,Chicago,WA,96146,Phone,Chris Patel
ORD100694,CUST10275,2024-11-05,4222,0,337.76,156,4715.76,Wire Transfer,50/50,In Production,7003 Commerce Blvd,Boston,MI,27106,Online,David Martinez
ORD100695,CUST10317,2023-02-21,51856,2592,4148.48,0,53412.479999999996,Credit Card,Financing 24mo,In Production,5212 Manufacturing Way,Austin,MA,10906,Direct Sales,Chris Patel
ORD100696,CUST10217,2024-12-09,138681,13868,11094.48,0,135907.48,Purchase Order,50/50,Completed,5419 Manufacturing Blvd,Portland,WA,43120,Direct Sales,David Martinez
ORD100697,CUST10212,2023-08-13,48090,0,3847.2,0,51937.2,Purchase Order,Prepaid,Completed,7315 Industrial Dr,Boston,MA,36024,Phone,David Martinez
ORD100698,CUST10357,2024-07-11,15720,0,1257.6,0,16977.6,Wire Transfer,Prepaid,In Production,3917 Commerce Dr,Portland,CO,61690,Partner,Chris Patel
ORD100699,CUST10345,2024-01-15,115014,5750,9201.12,0,118465.12,Purchase Order,Net 60,Completed,9030 Commerce Dr,Denver,TX,63209,Online,Jessica Martinez
ORD100700,CUST10033,2023-12-22,48154,0,3852.32,0,52006.32,Financing,Prepaid,Completed,8079 Commerce Dr,Chicago,CO,82837,Direct Sales,David Martinez
ORD100701,CUST10142,2024-10-21,156852,7842,12548.16,0,161558.16,Purchase Order,Net 60,Shipped,2340 Manufacturing Blvd,Portland,WA,17937,Online,Chris Patel
ORD100702,CUST10353,2024-02-12,129115,6455,10329.2,0,132989.2,Credit Card,Prepaid,Cancelled,2476 Commerce Way,Detroit,WA,13720,Online,Jessica Martinez
ORD100703,CUST10485,2024-11-11,42202,0,3376.16,0,45578.16,Credit Card,Prepaid,In Production,9041 Business Blvd,Chicago,CO,54039,Online,Jessica Martinez
ORD100704,CUST10490,2024-12-19,57440,5744,4595.2,0,56291.2,Purchase Order,Net 30,Cancelled,4788 Tech Blvd,Detroit,MA,97580,Phone,Jessica Martinez
ORD100705,CUST10284,2023-07-24,3744,0,299.52,420,4463.52,Credit Card,50/50,Completed,2940 Business Parkway,Boston,MN,80153,Direct Sales,David Martinez
ORD100706,CUST10165,2023-09-07,112651,11265,9012.08,0,110398.08,Wire Transfer,Financing 24mo,Shipped,2447 Manufacturing Way,Austin,CO,43336,Direct Sales,Chris Patel
ORD100707,CUST10395,2023-09-25,57622,5762,4609.76,0,56469.76,Purchase Order,Net 60,Completed,3888 Industrial Parkway,Minneapolis,OR,59029,Partner,David Martinez
ORD100708,CUST10154,2023-02-22,6876,0,550.08,227,7653.08,Purchase Order,50/50,Completed,9813 Commerce Blvd,Austin,MA,97549,Partner,Chris Patel
ORD100709,CUST10109,2024-02-12,76790,3839,6143.2,0,79094.2,Wire Transfer,Net 60,Cancelled,6512 Commerce Blvd,Denver,MI,77767,Direct Sales,Jessica Martinez
ORD100710,CUST10162,2023-07-21,155202,7760,12416.16,0,159858.16,Wire Transfer,Net 30,Cancelled,728 Tech Parkway,Minneapolis,CO,30184,Direct Sales,Jessica Martinez
ORD100711,CUST10397,2024-07-18,101067,10106,8085.36,0,99046.36,Financing,Prepaid,Cancelled,1801 Industrial Parkway,Boston,CO,86697,Direct Sales,David Martinez
ORD100712,CUST10281,2024-07-21,2202,0,176.16,77,2455.16,Purchase Order,Prepaid,Completed,348 Business Way,Denver,IL,22104,Partner,David Martinez
ORD100713,CUST10266,2023-01-21,32449,0,2595.92,0,35044.92,Credit Card,Prepaid,Shipped,8471 Business Blvd,Detroit,TX,19723,Partner,David Martinez
ORD100714,CUST10324,2024-09-23,155230,7761,12418.4,0,159887.4,Credit Card,Financing 24mo,Completed,1734 Manufacturing Dr,Portland,MI,19704,Phone,David Martinez
ORD100715,CUST10231,2023-06-23,119523,11952,9561.84,0,117132.84,Purchase Order,Prepaid,Completed,5829 Business Blvd,Boston,IL,78012,Phone,Chris Patel
ORD100716,CUST10087,2024-02-13,25173,0,2013.84,0,27186.84,Credit Card,Financing 24mo,Shipped,5540 Industrial Parkway,Portland,MA,29130,Direct Sales,Chris Patel
ORD100717,CUST10483,2023-11-09,18747,0,1499.76,0,20246.76,Credit Card,Net 30,In Production,7507 Manufacturing Dr,Boston,IL,40408,Direct Sales,Jessica Martinez
ORD100718,CUST10422,2024-03-02,8595,0,687.6,54,9336.6,Wire Transfer,Prepaid,In Production,8326 Tech Dr,Detroit,CO,35222,Partner,David Martinez
ORD100719,CUST10225,2023-08-13,27667,0,2213.36,0,29880.36,Purchase Order,Financing 24mo,In Production,4989 Tech Way,Minneapolis,MI,31120,Direct Sales,Chris Patel
ORD100720,CUST10160,2024-07-17,40377,0,3230.16,0,43607.16,Wire Transfer,Net 60,Completed,441 Industrial Parkway,Boston,MA,32039,Online,Jessica Martinez
ORD100721,CUST10380,2023-12-30,49105,0,3928.4,0,53033.4,Credit Card,Financing 24mo,Completed,6485 Commerce Blvd,Chicago,WA,58293,Direct Sales,David Martinez
ORD100722,CUST10434,2023-12-11,108985,10898,8718.8,0,106805.8,Purchase Order,50/50,Completed,5228 Manufacturing Way,Denver,OR,55942,Partner,Chris Patel
ORD100723,CUST10049,2023-09-24,48628,0,3890.24,0,52518.24,Purchase Order,50/50,Shipped,4896 Tech Way,Austin,OR,29829,Direct Sales,David Martinez
ORD100724,CUST10477,2024-03-02,60126,3006,4810.08,0,61930.08,Purchase Order,Prepaid,Completed,6866 Tech Dr,Seattle,MI,33991,Online,Chris Patel
ORD100725,CUST10127,2024-11-10,53074,2653,4245.92,0,54666.92,Purchase Order,Net 30,In Production,450 Tech Dr,Minneapolis,MN,84148,Direct Sales,Jessica Martinez
ORD100726,CUST10388,2024-05-22,34363,0,2749.04,0,37112.04,Purchase Order,Net 60,Shipped,2668 Industrial Parkway,Detroit,TX,43236,Partner,David Martinez
ORD100727,CUST10029,2024-12-30,70710,7071,5656.8,0,69295.8,Credit Card,Net 60,Shipped,8360 Commerce Blvd,Boston,OR,39487,Phone,Chris Patel
ORD100728,CUST10475,2024-06-27,20419,0,1633.52,0,22052.52,Purchase Order,50/50,Completed,9561 Business Dr,Minneapolis,CO,69786,Partner,Jessica Martinez
ORD100729,CUST10028,2023-01-08,85485,4274,6838.8,0,88049.8,Credit Card,Prepaid,Shipped,1832 Commerce Blvd,Boston,CO,26427,Phone,David Martinez
ORD100730,CUST10284,2023-11-27,76955,7695,6156.4,0,75416.4,Credit Card,Prepaid,Cancelled,2940 Business Parkway,Boston,MN,80153,Direct Sales,David Martinez
ORD100731,CUST10166,2023-12-03,88419,8841,7073.52,0,86651.52,Purchase Order,50/50,Completed,9735 Tech Way,Chicago,MN,40110,Partner,David Martinez
ORD100732,CUST10473,2024-07-03,80603,8060,6448.24,0,78991.24,Purchase Order,50/50,In Production,6235 Tech Parkway,Denver,MA,46970,Direct Sales,David Martinez
ORD100733,CUST10339,2023-06-15,72782,3639,5822.56,0,74965.56,Credit Card,Financing 24mo,Completed,8172 Industrial Dr,Austin,OR,75336,Online,David Martinez
ORD100734,CUST10350,2023-09-20,70289,7028,5623.12,0,68884.12,Purchase Order,Financing 24mo,Cancelled,9573 Business Parkway,Chicago,WA,42704,Phone,David Martinez
ORD100735,CUST10009,2024-08-24,69140,6914,5531.2,0,67757.2,Purchase Order,50/50,Shipped,9524 Tech Dr,Austin,MA,50277,Partner,David Martinez
ORD100736,CUST10203,2024-03-31,23932,0,1914.56,0,25846.56,Credit Card,Prepaid,Completed,2135 Commerce Parkway,Denver,IL,12967,Phone,David Martinez
ORD100737,CUST10297,2024-08-24,132594,6629,10607.52,0,136572.52,Purchase Order,Financing 24mo,Cancelled,4917 Commerce Way,Seattle,OR,81525,Phone,Jessica Martinez
ORD100738,CUST10134,2023-09-25,91873,9187,7349.84,0,90035.84,Financing,Financing 24mo,Completed,9980 Business Way,Denver,CO,44762,Online,Chris Patel
ORD100739,CUST10140,2023-01-20,18773,0,1501.84,0,20274.84,Purchase Order,Prepaid,Cancelled,5888 Manufacturing Blvd,Detroit,WA,52077,Phone,David Martinez
ORD100740,CUST10199,2023-03-20,25173,0,2013.84,0,27186.84,Financing,Financing 24mo,Completed,8667 Business Parkway,Boston,MA,78147,Online,Chris Patel
ORD100741,CUST10115,2023-03-18,120434,6021,9634.72,0,124047.72,Financing,50/50,Completed,1968 Industrial Dr,Chicago,WA,17524,Partner,Chris Patel
ORD100742,CUST10412,2023-12-31,43529,0,3482.32,0,47011.32,Wire Transfer,Net 30,In Production,5519 Manufacturing Way,Boston,OR,23283,Partner,Chris Patel
ORD100743,CUST10199,2024-12-10,59601,2980,4768.08,0,61389.08,Purchase Order,Financing 24mo,Completed,8667 Business Parkway,Boston,MA,78147,Partner,Chris Patel
ORD100744,CUST10007,2024-10-30,161201,16120,12896.08,0,157977.08,Credit Card,50/50,Shipped,9173 Commerce Dr,Chicago,MI,52914,Direct Sales,David Martinez
ORD100745,CUST10131,2024-07-02,18747,0,1499.76,0,20246.76,Financing,Net 60,Completed,1023 Business Way,Minneapolis,OR,36309,Partner,David Martinez
ORD100746,CUST10039,2023-06-06,31480,0,2518.4,0,33998.4,Credit Card,Net 60,Cancelled,8952 Industrial Blvd,Minneapolis,IL,60187,Partner,Chris Patel
ORD100747,CUST10337,2023-12-20,34410,0,2752.8,0,37162.8,Credit Card,Prepaid,Shipped,8861 Commerce Blvd,Boston,CO,77472,Partner,Jessica Martinez
ORD100748,CUST10220,2023-06-27,100654,5032,8052.32,0,103674.32,Purchase Order,Financing 24mo,Completed,7856 Industrial Dr,Portland,OR,84236,Phone,Jessica Martinez
ORD100749,CUST10036,2024-07-08,95053,4752,7604.24,0,97905.24,Purchase Order,Prepaid,Cancelled,3632 Commerce Way,Austin,WA,42898,Phone,David Martinez
ORD100750,CUST10197,2023-09-04,73173,7317,5853.84,0,71709.84,Financing,Prepaid,Completed,3922 Tech Dr,Chicago,WA,30291,Phone,Jessica Martinez
ORD100751,CUST10374,2024-06-03,136911,13691,10952.88,0,134172.88,Purchase Order,50/50,Completed,1295 Manufacturing Parkway,Minneapolis,MI,88093,Direct Sales,David Martinez
ORD100752,CUST10010,2023-01-30,4155,0,332.4,365,4852.4,Financing,Prepaid,Completed,212 Tech Parkway,Portland,OR,22560,Phone,David Martinez
ORD100753,CUST10470,2024-11-23,72653,3632,5812.24,0,74833.24,Financing,Net 60,Shipped,7914 Business Blvd,Denver,OR,31063,Direct Sales,David Martinez
ORD100754,CUST10204,2024-12-02,105143,10514,8411.44,0,103040.44,Purchase Order,Net 30,Completed,400 Tech Way,Portland,OR,55589,Phone,David Martinez
ORD100755,CUST10476,2023-04-23,125766,6288,10061.28,0,129539.28,Purchase Order,Prepaid,Completed,9287 Manufacturing Dr,Boston,MA,61149,Direct Sales,David Martinez
ORD100756,CUST10498,2024-03-21,41531,0,3322.48,0,44853.48,Wire Transfer,Net 30,Cancelled,3816 Commerce Dr,Portland,TX,32125,Phone,Chris Patel
ORD100757,CUST10310,2023-07-22,109722,5486,8777.76,0,113013.76,Financing,Net 60,Completed,372 Business Blvd,Seattle,WA,84337,Direct Sales,Chris Patel
ORD100758,CUST10270,2023-10-09,13583,0,1086.64,0,14669.64,Purchase Order,Prepaid,Shipped,379 Business Way,Detroit,TX,79719,Direct Sales,Chris Patel
ORD100759,CUST10071,2024-03-26,20624,0,1649.92,0,22273.92,Purchase Order,Net 60,Shipped,1126 Business Way,Boston,WA,14512,Online,Chris Patel
ORD100760,CUST10175,2023-04-16,93794,4689,7503.52,0,96608.52,Credit Card,Financing 24mo,In Production,3398 Tech Parkway,Chicago,MI,63584,Direct Sales,Jessica Martinez
ORD100761,CUST10127,2023-07-06,76471,3823,6117.68,0,78765.68,Financing,Net 30,Shipped,450 Tech Dr,Minneapolis,MN,84148,Direct Sales,David Martinez
ORD100762,CUST10264,2024-01-24,145592,14559,11647.36,0,142680.36,Purchase Order,Net 30,Cancelled,925 Industrial Dr,Minneapolis,IL,95730,Online,David Martinez
ORD100763,CUST10005,2023-05-25,49641,0,3971.28,0,53612.28,Credit Card,Prepaid,In Production,3572 Tech Way,Denver,CO,24757,Direct Sales,Jessica Martinez
ORD100764,CUST10495,2023-11-11,30023,0,2401.84,0,32424.84,Financing,Prepaid,Completed,3064 Commerce Parkway,Boston,MN,65880,Online,David Martinez
ORD100765,CUST10240,2024-09-12,52523,5252,4201.84,0,51472.84,Purchase Order,Net 30,Completed,1752 Industrial Blvd,Portland,CO,29182,Online,Jessica Martinez
ORD100766,CUST10362,2023-12-31,103558,10355,8284.64,0,101487.64,Financing,50/50,Completed,1044 Business Blvd,Minneapolis,MN,93337,Partner,David Martinez
ORD100767,CUST10076,2024-08-09,117997,11799,9439.76,0,115637.76,Purchase Order,Net 60,Completed,1426 Tech Parkway,Denver,MI,86555,Online,Chris Patel
ORD100768,CUST10148,2024-07-08,9154,0,732.32,212,10098.32,Credit Card,Prepaid,In Production,7394 Industrial Way,Austin,MN,85331,Direct Sales,Jessica Martinez
ORD100769,CUST10056,2024-12-15,83543,8354,6683.44,0,81872.44,Purchase Order,Net 30,Cancelled,3900 Business Parkway,Detroit,IL,40952,Partner,Chris Patel
ORD100770,CUST10163,2024-09-01,140425,14042,11234.0,0,137617.0,Purchase Order,50/50,Completed,8131 Commerce Dr,Portland,MI,14634,Online,Chris Patel
ORD100771,CUST10006,2023-09-08,168208,16820,13456.64,0,164844.64,Credit Card,Net 30,Cancelled,5710 Business Parkway,Detroit,CO,60748,Phone,David Martinez
ORD100772,CUST10314,2024-12-23,89487,4474,7158.96,0,92171.96,Purchase Order,Financing 24mo,Completed,389 Business Dr,Denver,MN,54632,Direct Sales,Chris Patel
ORD100773,CUST10316,2024-12-03,23932,0,1914.56,0,25846.56,Financing,Prepaid,In Production,769 Industrial Dr,Boston,WA,93276,Online,Chris Patel
ORD100774,CUST10188,2023-05-07,75551,3777,6044.08,0,77818.08,Financing,Financing 24mo,Shipped,9551 Commerce Way,Seattle,TX,64651,Direct Sales,David Martinez
ORD100775,CUST10373,2023-04-14,65743,3287,5259.44,0,67715.44,Purchase Order,Prepaid,Shipped,9254 Business Blvd,Portland,WA,56937,Direct Sales,David Martinez
ORD100776,CUST10455,2023-03-03,29253,0,2340.24,0,31593.239999999998,Financing,Financing 24mo,In Production,3365 Business Dr,Seattle,WA,19688,Phone,Jessica Martinez
ORD100777,CUST10353,2024-04-02,58604,2930,4688.32,0,60362.32,Financing,Net 30,Completed,2476 Commerce Way,Detroit,WA,13720,Direct Sales,David Martinez
ORD100778,CUST10426,2024-09-01,80603,8060,6448.24,0,78991.24,Credit Card,Prepaid,Cancelled,2441 Business Dr,Portland,OR,13116,Online,Chris Patel
ORD100779,CUST10218,2023-06-06,33431,0,2674.48,0,36105.48,Purchase Order,Prepaid,In Production,8254 Business Blvd,Boston,MA,23240,Online,David Martinez
ORD100780,CUST10374,2023-04-26,83022,8302,6641.76,0,81361.76,Purchase Order,Net 60,Shipped,1295 Manufacturing Parkway,Minneapolis,MI,88093,Direct Sales,Jessica Martinez
ORD100781,CUST10035,2024-10-25,198521,9926,15881.68,0,204476.68,Purchase Order,Net 30,Completed,5677 Commerce Dr,Minneapolis,TX,20680,Phone,David Martinez
ORD100782,CUST10243,2023-04-25,71445,7144,5715.6,0,70016.6,Financing,Financing 24mo,Completed,8297 Manufacturing Dr,Austin,MI,18473,Online,Jessica Martinez
ORD100783,CUST10321,2023-11-20,45551,0,3644.08,0,49195.08,Purchase Order,Prepaid,Completed,226 Commerce Dr,Detroit,CO,83203,Partner,Chris Patel
ORD100784,CUST10216,2023-09-28,45309,0,3624.72,0,48933.72,Credit Card,Net 60,Completed,3927 Manufacturing Way,Seattle,IL,58598,Phone,Chris Patel
ORD100785,CUST10446,2024-11-01,45990,0,3679.2,0,49669.2,Wire Transfer,Net 30,Completed,1147 Commerce Blvd,Portland,MN,93670,Partner,Jessica Martinez
ORD100786,CUST10018,2024-08-15,6876,0,550.08,138,7564.08,Purchase Order,Net 60,Shipped,8463 Industrial Dr,Minneapolis,TX,48721,Direct Sales,David Martinez
ORD100787,CUST10493,2023-04-22,56381,5638,4510.48,0,55253.479999999996,Purchase Order,Net 30,Shipped,7376 Business Blvd,Austin,OR,26803,Phone,David Martinez
ORD100788,CUST10483,2024-09-18,151480,15148,12118.4,0,148450.4,Purchase Order,50/50,Completed,7507 Manufacturing Dr,Boston,IL,40408,Phone,David Martinez
ORD100789,CUST10420,2023-08-03,9432,0,754.56,415,10601.56,Credit Card,50/50,Completed,3229 Commerce Blvd,Detroit,IL,20043,Direct Sales,Jessica Martinez
ORD100790,CUST10304,2023-05-03,59458,2972,4756.64,0,61242.64,Purchase Order,Net 30,In Production,6882 Commerce Way,Detroit,TX,83511,Online,Jessica Martinez
ORD100791,CUST10173,2024-08-11,49327,0,3946.16,0,53273.16,Financing,50/50,Completed,8121 Manufacturing Dr,Seattle,TX,58134,Online,Jessica Martinez
ORD100792,CUST10036,2024-09-28,35149,0,2811.92,0,37960.92,Wire Transfer,Prepaid,Cancelled,3632 Commerce Way,Austin,WA,42898,Direct Sales,Jessica Martinez
ORD100793,CUST10253,2024-12-10,30220,0,2417.6,0,32637.6,Financing,Prepaid,Completed,1224 Industrial Way,Denver,WA,60496,Online,Chris Patel
ORD100794,CUST10100,2023-08-03,125274,12527,10021.92,0,122768.92,Credit Card,Prepaid,Completed,3884 Commerce Way,Denver,CO,15740,Online,David Martinez
ORD100795,CUST10233,2023-12-06,14517,0,1161.36,0,15678.36,Purchase Order,Net 30,Shipped,9283 Tech Dr,Boston,TX,30283,Direct Sales,David Martinez
